timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:18:11.902456+00:00,R0C0-L0-F,0,0,0,front,cabbage,S6_7,False,0.738,log_and_continue,"healthy, confident reading (0.74) at stage 'S6_7'",S2_3,False
2026-09-14T06:18:11.912914+00:00,R0C0-L0-B,0,0,0,back,lettuce,Leafy growth,True,0.719,flag_for_treatment,disease detected at stage 'Leafy growth' with confidence 0.72,Leafy growth,False
2026-09-14T06:18:11.934494+00:00,R0C0-L1-F,0,0,1,front,mushroom,Juvenile,False,0.743,log_and_continue,"healthy, confident reading (0.74) at stage 'Juvenile'",Harvest,True
2026-09-14T06:18:11.944412+00:00,R0C0-L1-B,0,0,1,back,cabbage,S4_5,False,0.778,log_and_continue,"healthy, confident reading (0.78) at stage 'S4_5'",S9,False
2026-09-14T06:18:11.956117+00:00,R0C0-L2-F,0,0,2,front,lettuce,Head formation,True,0.808,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.81,Early Growth,False
2026-09-14T06:18:11.978299+00:00,R0C0-L2-B,0,0,2,back,mushroom,Juvenile,False,0.598,schedule_monitoring,low-confidence reading (0.60 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-14T06:18:11.995269+00:00,R0C0-L3-F,0,0,3,front,cabbage,S2_3,True,0.849,flag_for_treatment,disease detected at stage 'S2_3' with confidence 0.85,S6_7,True
2026-09-14T06:18:12.017054+00:00,R0C0-L3-B,0,0,3,back,lettuce,Head formation,False,0.962,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:18:12.040154+00:00,R0C1-L3-F,0,1,3,front,mushroom,Intermediate,True,0.556,schedule_monitoring,low-confidence reading (0.56 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-14T06:18:12.055304+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.796,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:18:12.071233+00:00,R0C1-L2-F,0,1,2,front,cabbage,S2_3,False,0.777,log_and_continue,"healthy, confident reading (0.78) at stage 'S2_3'",S2_3,False
2026-09-14T06:18:12.082310+00:00,R0C1-L2-B,0,1,2,back,lettuce,Early Growth,True,0.676,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.68,Leafy growth,False
2026-09-14T06:18:12.105201+00:00,R0C1-L1-F,0,1,1,front,lettuce,Early Growth,True,0.835,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.83,Head formation,True
2026-09-14T06:18:12.125254+00:00,R0C1-L1-B,0,1,1,back,mushroom,Intermediate,False,0.608,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Harvest,False
2026-09-14T06:18:12.142278+00:00,R0C1-L0-F,0,1,0,front,mushroom,Intermediate,False,0.736,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:18:12.158008+00:00,R0C1-L0-B,0,1,0,back,cabbage,S6_7,False,0.61,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,S4_5,False
2026-09-14T06:18:12.181671+00:00,R0C2-L0-F,0,2,0,front,lettuce,Harvest stage,True,0.677,flag_for_treatment,disease detected at stage 'Harvest stage' with confidence 0.68,Early Growth,False
2026-09-14T06:18:12.202496+00:00,R0C2-L0-B,0,2,0,back,mushroom,Harvest,False,0.639,schedule_monitoring,healthy but marginal confidence (0.64) -- re-check sooner,Intermediate,False
2026-09-14T06:18:12.218394+00:00,R0C2-L1-F,0,2,1,front,cabbage,S2_3,False,0.71,log_and_continue,"healthy, confident reading (0.71) at stage 'S2_3'",S6_7,True
2026-09-14T06:18:12.228326+00:00,R0C2-L1-B,0,2,1,back,lettuce,Early Growth,False,0.722,log_and_continue,"healthy, confident reading (0.72) at stage 'Early Growth'",Harvest stage,False
2026-09-14T06:18:12.240808+00:00,R0C2-L2-F,0,2,2,front,mushroom,Intermediate,False,0.561,schedule_monitoring,low-confidence reading (0.56 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-14T06:18:12.256211+00:00,R0C2-L2-B,0,2,2,back,cabbage,S2_3,False,0.921,log_and_continue,"healthy, confident reading (0.92) at stage 'S2_3'",S4_5,False
2026-09-14T06:18:12.268509+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,False,0.85,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Head formation,True
2026-09-14T06:18:12.284243+00:00,R0C2-L3-B,0,2,3,back,mushroom,Juvenile,False,0.772,log_and_continue,"healthy, confident reading (0.77) at stage 'Juvenile'",Harvest,False
