timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-13T19:01:07.783191+00:00,R0C0-L0-F,0,0,0,front,cabbage,S2_3,False,0.614,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,S2_3,False
2026-09-13T19:01:07.866212+00:00,R0C0-L0-B,0,0,0,back,lettuce,Head formation,False,0.575,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Leafy growth,False
2026-09-13T19:01:07.962340+00:00,R0C0-L1-F,0,0,1,front,mushroom,Intermediate,True,0.78,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.78,Harvest,True
2026-09-13T19:01:08.079968+00:00,R0C0-L1-B,0,0,1,back,cabbage,S8,True,0.734,flag_for_treatment,disease detected at stage 'S8' with confidence 0.73,S9,False
2026-09-13T19:01:08.207708+00:00,R0C0-L2-F,0,0,2,front,lettuce,Early Growth,False,0.688,schedule_monitoring,healthy but marginal confidence (0.69) -- re-check sooner,Early Growth,False
2026-09-13T19:01:08.291036+00:00,R0C0-L2-B,0,0,2,back,mushroom,Intermediate,False,0.955,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T19:01:08.383297+00:00,R0C0-L3-F,0,0,3,front,cabbage,S4_5,False,0.702,log_and_continue,"healthy, confident reading (0.70) at stage 'S4_5'",S6_7,True
2026-09-13T19:01:08.440814+00:00,R0C0-L3-B,0,0,3,back,lettuce,Head formation,True,0.626,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.63,Harvest stage,False
2026-09-13T19:01:08.601058+00:00,R0C1-L3-F,0,1,3,front,mushroom,Intermediate,True,0.819,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.82,Harvest,True
2026-09-13T19:01:08.717476+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.894,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T19:01:08.807336+00:00,R0C1-L2-F,0,1,2,front,cabbage,S4_5,False,0.629,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,S2_3,False
2026-09-13T19:01:08.888945+00:00,R0C1-L2-B,0,1,2,back,lettuce,Head formation,False,0.669,schedule_monitoring,healthy but marginal confidence (0.67) -- re-check sooner,Leafy growth,False
2026-09-13T19:01:08.979608+00:00,R0C1-L1-F,0,1,1,front,lettuce,Harvest stage,False,0.741,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Head formation,True
2026-09-13T19:01:09.061092+00:00,R0C1-L1-B,0,1,1,back,mushroom,Intermediate,True,0.838,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.84,Harvest,False
2026-09-13T19:01:09.187089+00:00,R0C1-L0-F,0,1,0,front,mushroom,Intermediate,True,0.894,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.89,Juvenile,False
2026-09-13T19:01:09.303820+00:00,R0C1-L0-B,0,1,0,back,cabbage,S6_7,True,0.646,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.65,S4_5,False
2026-09-13T19:01:09.461497+00:00,R0C2-L0-F,0,2,0,front,lettuce,Leafy growth,False,0.655,schedule_monitoring,healthy but marginal confidence (0.66) -- re-check sooner,Early Growth,False
2026-09-13T19:01:09.544427+00:00,R0C2-L0-B,0,2,0,back,mushroom,Juvenile,True,0.9,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.90,Intermediate,False
2026-09-13T19:01:09.673400+00:00,R0C2-L1-F,0,2,1,front,cabbage,S6_7,False,0.701,log_and_continue,"healthy, confident reading (0.70) at stage 'S6_7'",S6_7,True
2026-09-13T19:01:09.740394+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.86,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T19:01:09.841951+00:00,R0C2-L2-F,0,2,2,front,mushroom,Harvest,False,0.551,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-13T19:01:09.932484+00:00,R0C2-L2-B,0,2,2,back,cabbage,S8,False,0.596,schedule_monitoring,low-confidence reading (0.60 < 0.6) -- re-check before trusting it,S4_5,False
2026-09-13T19:01:10.037751+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,True,0.743,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.74,Head formation,True
2026-09-13T19:01:10.166946+00:00,R0C2-L3-B,0,2,3,back,mushroom,Intermediate,True,0.825,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.82,Harvest,False
2026-09-13T19:01:10.447108+00:00,R1C2-L3-F,1,2,3,front,lettuce,Head formation,False,0.643,schedule_monitoring,healthy but marginal confidence (0.64) -- re-check sooner,Head formation,True
2026-09-13T19:01:10.540499+00:00,R1C2-L3-B,1,2,3,back,mushroom,Intermediate,False,0.671,schedule_monitoring,healthy but marginal confidence (0.67) -- re-check sooner,Harvest,False
2026-09-13T19:01:10.649214+00:00,R1C2-L2-F,1,2,2,front,mushroom,Juvenile,True,0.63,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.63,Juvenile,False
2026-09-13T19:01:10.784630+00:00,R1C2-L2-B,1,2,2,back,cabbage,S9,True,0.86,flag_for_treatment,disease detected at stage 'S9' with confidence 0.86,S4_5,False
2026-09-13T19:01:10.928848+00:00,R1C2-L1-F,1,2,1,front,cabbage,S9,True,0.663,flag_for_treatment,disease detected at stage 'S9' with confidence 0.66,S6_7,True
2026-09-13T19:01:11.064996+00:00,R1C2-L1-B,1,2,1,back,lettuce,Early Growth,False,0.878,log_and_continue,"healthy, confident reading (0.88) at stage 'Early Growth'",Harvest stage,False
2026-09-13T19:01:11.140411+00:00,R1C2-L0-F,1,2,0,front,lettuce,Early Growth,False,0.972,log_and_continue,"healthy, confident reading (0.97) at stage 'Early Growth'",Early Growth,False
