timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-13T18:52:20.839649+00:00,R0C0-L0-F,0,0,0,front,cabbage,S2_3,False,0.906,log_and_continue,"healthy, confident reading (0.91) at stage 'S2_3'",S2_3,False
2026-09-13T18:52:20.853716+00:00,R0C0-L0-B,0,0,0,back,lettuce,Harvest stage,False,0.699,schedule_monitoring,healthy but marginal confidence (0.70) -- re-check sooner,Leafy growth,False
2026-09-13T18:52:20.874778+00:00,R0C0-L1-F,0,0,1,front,mushroom,Harvest,True,0.953,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.95,Harvest,True
2026-09-13T18:52:20.899555+00:00,R0C0-L1-B,0,0,1,back,cabbage,S9,False,0.917,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T18:52:20.919195+00:00,R0C0-L2-F,0,0,2,front,lettuce,Early Growth,False,0.885,log_and_continue,"healthy, confident reading (0.89) at stage 'Early Growth'",Early Growth,False
2026-09-13T18:52:20.931251+00:00,R0C0-L2-B,0,0,2,back,mushroom,Intermediate,False,0.902,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T18:52:20.951543+00:00,R0C0-L3-F,0,0,3,front,cabbage,S2_3,False,0.539,schedule_monitoring,low-confidence reading (0.54 < 0.6) -- re-check before trusting it,S6_7,True
2026-09-13T18:52:20.969315+00:00,R0C0-L3-B,0,0,3,back,lettuce,Harvest stage,False,0.94,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T18:52:20.995607+00:00,R0C1-L3-F,0,1,3,front,mushroom,Harvest,True,0.918,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.92,Harvest,True
2026-09-13T18:52:21.020561+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.812,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T18:52:21.039821+00:00,R0C1-L2-F,0,1,2,front,cabbage,S2_3,False,0.967,log_and_continue,"healthy, confident reading (0.97) at stage 'S2_3'",S2_3,False
2026-09-13T18:52:21.051882+00:00,R0C1-L2-B,0,1,2,back,lettuce,Leafy growth,False,0.948,log_and_continue,"healthy, confident reading (0.95) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T18:52:21.065876+00:00,R0C1-L1-F,0,1,1,front,lettuce,Head formation,True,0.912,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.91,Head formation,True
2026-09-13T18:52:21.092157+00:00,R0C1-L1-B,0,1,1,back,mushroom,Harvest,False,0.844,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T18:52:21.113432+00:00,R0C1-L0-F,0,1,0,front,mushroom,Juvenile,False,0.801,log_and_continue,"healthy, confident reading (0.80) at stage 'Juvenile'",Juvenile,False
2026-09-13T18:52:21.126051+00:00,R0C1-L0-B,0,1,0,back,cabbage,S4_5,False,0.924,log_and_continue,"healthy, confident reading (0.92) at stage 'S4_5'",S4_5,False
2026-09-13T18:52:21.146976+00:00,R0C2-L0-F,0,2,0,front,lettuce,Early Growth,False,0.905,log_and_continue,"healthy, confident reading (0.91) at stage 'Early Growth'",Early Growth,False
2026-09-13T18:52:21.158945+00:00,R0C2-L0-B,0,2,0,back,mushroom,Juvenile,False,0.51,schedule_monitoring,low-confidence reading (0.51 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-13T18:52:21.178466+00:00,R0C2-L1-F,0,2,1,front,cabbage,S6_7,True,0.855,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.85,S6_7,True
2026-09-13T18:52:21.203581+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.946,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T18:52:21.222748+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,False,0.961,log_and_continue,"healthy, confident reading (0.96) at stage 'Juvenile'",Juvenile,False
2026-09-13T18:52:21.234727+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.982,log_and_continue,"healthy, confident reading (0.98) at stage 'S4_5'",S4_5,False
2026-09-13T18:52:21.248712+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,True,0.8,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.80,Head formation,True
2026-09-13T18:52:21.273593+00:00,R0C2-L3-B,0,2,3,back,mushroom,Harvest,False,0.973,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T18:52:21.317195+00:00,R1C2-L3-F,1,2,3,front,lettuce,Head formation,True,0.986,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.99,Head formation,True
2026-09-13T18:52:21.342644+00:00,R1C2-L3-B,1,2,3,back,mushroom,Harvest,False,0.814,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-13T18:52:21.362002+00:00,R1C2-L2-F,1,2,2,front,mushroom,Juvenile,False,0.948,log_and_continue,"healthy, confident reading (0.95) at stage 'Juvenile'",Juvenile,False
2026-09-13T18:52:21.373986+00:00,R1C2-L2-B,1,2,2,back,cabbage,S4_5,False,0.817,log_and_continue,"healthy, confident reading (0.82) at stage 'S4_5'",S4_5,False
2026-09-13T18:52:21.387728+00:00,R1C2-L1-F,1,2,1,front,cabbage,S6_7,True,0.983,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.98,S6_7,True
2026-09-13T18:52:21.412476+00:00,R1C2-L1-B,1,2,1,back,lettuce,Harvest stage,False,0.822,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T18:52:21.431693+00:00,R1C2-L0-F,1,2,0,front,lettuce,Early Growth,False,0.819,log_and_continue,"healthy, confident reading (0.82) at stage 'Early Growth'",Early Growth,False
2026-09-13T18:52:21.443656+00:00,R1C2-L0-B,1,2,0,back,mushroom,Intermediate,False,0.951,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
