timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:15:37.642638+00:00,R0C0-L0-F,0,0,0,front,cabbage,S2_3,False,0.843,log_and_continue,"healthy, confident reading (0.84) at stage 'S2_3'",S2_3,False
2026-09-14T06:15:38.332522+00:00,R0C0-L0-B,0,0,0,back,lettuce,Leafy growth,False,0.909,log_and_continue,"healthy, confident reading (0.91) at stage 'Leafy growth'",Leafy growth,False
2026-09-14T06:15:39.244960+00:00,R0C0-L1-F,0,0,1,front,mushroom,Harvest,True,0.874,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.87,Harvest,True
2026-09-14T06:15:39.986423+00:00,R0C0-L1-B,0,0,1,back,cabbage,S4_5,True,0.618,flag_for_treatment,disease detected at stage 'S4_5' with confidence 0.62,S9,False
2026-09-14T06:15:40.951682+00:00,R0C0-L2-F,0,0,2,front,lettuce,Early Growth,False,0.914,log_and_continue,"healthy, confident reading (0.91) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:15:41.632861+00:00,R0C0-L2-B,0,0,2,back,mushroom,Harvest,False,0.443,schedule_monitoring,low-confidence reading (0.44 < 0.6) -- re-check before trusting it,Intermediate,False
2026-09-14T06:15:42.547604+00:00,R0C0-L3-F,0,0,3,front,cabbage,S6_7,True,0.873,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.87,S6_7,True
2026-09-14T06:15:43.313330+00:00,R0C0-L3-B,0,0,3,back,lettuce,Early Growth,False,0.519,schedule_monitoring,low-confidence reading (0.52 < 0.6) -- re-check before trusting it,Harvest stage,False
2026-09-14T06:15:44.898409+00:00,R0C1-L3-F,0,1,3,front,mushroom,Intermediate,False,0.701,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,True
2026-09-14T06:15:45.616847+00:00,R0C1-L3-B,0,1,3,back,cabbage,S4_5,False,0.63,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,S9,False
2026-09-14T06:15:46.546326+00:00,R0C1-L2-F,0,1,2,front,cabbage,S2_3,False,0.986,log_and_continue,"healthy, confident reading (0.99) at stage 'S2_3'",S2_3,False
2026-09-14T06:15:47.232482+00:00,R0C1-L2-B,0,1,2,back,lettuce,Leafy growth,False,0.934,log_and_continue,"healthy, confident reading (0.93) at stage 'Leafy growth'",Leafy growth,False
2026-09-14T06:15:48.111178+00:00,R0C1-L1-F,0,1,1,front,lettuce,Head formation,True,0.82,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.82,Head formation,True
2026-09-14T06:15:48.871550+00:00,R0C1-L1-B,0,1,1,back,mushroom,Harvest,False,0.961,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:15:49.782513+00:00,R0C1-L0-F,0,1,0,front,mushroom,Juvenile,False,0.891,log_and_continue,"healthy, confident reading (0.89) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:15:50.464565+00:00,R0C1-L0-B,0,1,0,back,cabbage,S4_5,False,0.889,log_and_continue,"healthy, confident reading (0.89) at stage 'S4_5'",S4_5,False
2026-09-14T06:15:52.025395+00:00,R0C2-L0-F,0,2,0,front,lettuce,Early Growth,False,0.928,log_and_continue,"healthy, confident reading (0.93) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:15:52.687495+00:00,R0C2-L0-B,0,2,0,back,mushroom,Intermediate,False,0.912,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:15:53.604336+00:00,R0C2-L1-F,0,2,1,front,cabbage,S6_7,True,0.964,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.96,S6_7,True
2026-09-14T06:15:54.369589+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.976,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:15:55.298546+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,False,0.977,log_and_continue,"healthy, confident reading (0.98) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:15:55.968535+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.859,log_and_continue,"healthy, confident reading (0.86) at stage 'S4_5'",S4_5,False
2026-09-14T06:15:56.849284+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,True,0.856,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.86,Head formation,True
