timestamp,pod_id,station,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-13T18:40:46.077703+00:00,St0-L0-F,0,0,front,cabbage,S4_5,False,0.626,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,S2_3,False
2026-09-13T18:40:46.124651+00:00,St0-L0-B,0,0,back,lettuce,Head formation,False,0.855,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-13T18:40:46.172731+00:00,St0-L1-F,0,1,front,mushroom,Intermediate,False,0.752,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,True
2026-09-13T18:40:46.217220+00:00,St0-L1-B,0,1,back,cabbage,S4_5,False,0.81,log_and_continue,"healthy, confident reading (0.81) at stage 'S4_5'",S9,False
2026-09-13T18:40:46.254056+00:00,St0-L2-F,0,2,front,lettuce,Leafy growth,False,0.64,schedule_monitoring,healthy but marginal confidence (0.64) -- re-check sooner,Early Growth,False
2026-09-13T18:40:46.298743+00:00,St0-L2-B,0,2,back,mushroom,Harvest,False,0.608,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Intermediate,False
2026-09-13T18:40:46.343032+00:00,St0-L3-F,0,3,front,cabbage,S6_7,False,0.987,log_and_continue,"healthy, confident reading (0.99) at stage 'S6_7'",S6_7,True
2026-09-13T18:40:46.374141+00:00,St0-L3-B,0,3,back,lettuce,Leafy growth,False,0.837,log_and_continue,"healthy, confident reading (0.84) at stage 'Leafy growth'",Harvest stage,False
2026-09-13T18:40:46.431420+00:00,St1-L3-F,1,3,front,mushroom,Intermediate,False,0.715,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,True
2026-09-13T18:40:46.489199+00:00,St1-L3-B,1,3,back,cabbage,S4_5,True,0.982,flag_for_treatment,disease detected at stage 'S4_5' with confidence 0.98,S9,False
2026-09-13T18:40:46.548369+00:00,St1-L2-F,1,2,front,cabbage,S9,False,0.855,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S2_3,False
2026-09-13T18:40:46.591225+00:00,St1-L2-B,1,2,back,lettuce,Harvest stage,False,0.797,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Leafy growth,False
2026-09-13T18:40:46.635836+00:00,St1-L1-F,1,1,front,lettuce,Early Growth,False,0.74,log_and_continue,"healthy, confident reading (0.74) at stage 'Early Growth'",Head formation,True
2026-09-13T18:40:46.666698+00:00,St1-L1-B,1,1,back,mushroom,Intermediate,False,0.828,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-13T18:40:46.713216+00:00,St1-L0-F,1,0,front,mushroom,Juvenile,False,0.754,log_and_continue,"healthy, confident reading (0.75) at stage 'Juvenile'",Juvenile,False
2026-09-13T18:40:46.749967+00:00,St1-L0-B,1,0,back,cabbage,S4_5,True,0.801,flag_for_treatment,disease detected at stage 'S4_5' with confidence 0.80,S4_5,False
2026-09-13T18:40:46.817553+00:00,St2-L0-F,2,0,front,lettuce,Early Growth,False,0.965,log_and_continue,"healthy, confident reading (0.96) at stage 'Early Growth'",Early Growth,False
2026-09-13T18:40:46.854579+00:00,St2-L0-B,2,0,back,mushroom,Intermediate,False,0.606,schedule_monitoring,healthy but marginal confidence (0.61) -- re-check sooner,Intermediate,False
2026-09-13T18:40:46.898362+00:00,St2-L1-F,2,1,front,cabbage,S8,False,0.654,schedule_monitoring,healthy but marginal confidence (0.65) -- re-check sooner,S6_7,True
2026-09-13T18:40:46.947257+00:00,St2-L1-B,2,1,back,lettuce,Harvest stage,False,0.734,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T18:40:46.996075+00:00,St2-L2-F,2,2,front,mushroom,Intermediate,False,0.675,schedule_monitoring,healthy but marginal confidence (0.68) -- re-check sooner,Juvenile,False
2026-09-13T18:40:47.042965+00:00,St2-L2-B,2,2,back,cabbage,S8,False,0.57,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,S4_5,False
2026-09-13T18:40:47.085112+00:00,St2-L3-F,2,3,front,lettuce,Leafy growth,True,0.923,flag_for_treatment,disease detected at stage 'Leafy growth' with confidence 0.92,Head formation,True
2026-09-13T18:40:47.133936+00:00,St2-L3-B,2,3,back,mushroom,Juvenile,False,0.835,log_and_continue,"healthy, confident reading (0.83) at stage 'Juvenile'",Harvest,False
