timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:28:26.934870+00:00,R0C0-L0-F,0,0,0,front,cabbage,S2_3,False,0.9,log_and_continue,"healthy, confident reading (0.90) at stage 'S2_3'",S2_3,False
2026-09-14T06:28:33.944643+00:00,R0C0-L0-B,0,0,0,back,lettuce,Head formation,False,0.549,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,Leafy growth,False
2026-09-14T06:28:40.173427+00:00,R0C0-L1-F,0,0,1,front,mushroom,Harvest,True,0.849,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.85,Harvest,True
2026-09-14T06:28:45.567388+00:00,R0C0-L1-B,0,0,1,back,cabbage,S9,False,0.974,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:28:50.152825+00:00,R0C0-L2-F,0,0,2,front,lettuce,Early Growth,False,0.572,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-14T06:28:53.942798+00:00,R0C0-L2-B,0,0,2,back,mushroom,Intermediate,False,0.808,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:28:56.918764+00:00,R0C0-L3-F,0,0,3,front,cabbage,S6_7,True,0.928,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.93,S6_7,True
2026-09-14T06:28:59.097373+00:00,R0C0-L3-B,0,0,3,back,lettuce,Harvest stage,False,0.927,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:29:02.057216+00:00,R0C1-L3-F,0,1,3,front,mushroom,Harvest,True,0.821,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.82,Harvest,True
2026-09-14T06:29:04.227085+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.944,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:29:07.189426+00:00,R0C1-L2-F,0,1,2,front,cabbage,S2_3,False,0.916,log_and_continue,"healthy, confident reading (0.92) at stage 'S2_3'",S2_3,False
2026-09-14T06:29:10.999940+00:00,R0C1-L2-B,0,1,2,back,lettuce,Leafy growth,False,0.812,log_and_continue,"healthy, confident reading (0.81) at stage 'Leafy growth'",Leafy growth,False
2026-09-14T06:29:15.552155+00:00,R0C1-L1-F,0,1,1,front,lettuce,Head formation,True,0.822,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.82,Head formation,True
2026-09-14T06:29:20.944110+00:00,R0C1-L1-B,0,1,1,back,mushroom,Harvest,False,0.92,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:29:27.091431+00:00,R0C1-L0-F,0,1,0,front,mushroom,Juvenile,False,0.947,log_and_continue,"healthy, confident reading (0.95) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:29:34.040612+00:00,R0C1-L0-B,0,1,0,back,cabbage,S6_7,True,0.419,schedule_monitoring,low-confidence reading (0.42 < 0.6) -- re-check before trusting it,S4_5,False
2026-09-14T06:29:41.848207+00:00,R0C2-L0-F,0,2,0,front,lettuce,Early Growth,False,0.835,log_and_continue,"healthy, confident reading (0.83) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:29:48.786068+00:00,R0C2-L0-B,0,2,0,back,mushroom,Intermediate,False,0.968,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:29:54.970264+00:00,R0C2-L1-F,0,2,1,front,cabbage,S6_7,True,0.987,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.99,S6_7,True
2026-09-14T06:30:00.391172+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.936,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:30:04.959189+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,False,0.855,log_and_continue,"healthy, confident reading (0.85) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:30:08.745609+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.887,log_and_continue,"healthy, confident reading (0.89) at stage 'S4_5'",S4_5,False
2026-09-14T06:30:11.724902+00:00,R0C2-L3-F,0,2,3,front,lettuce,Head formation,True,0.923,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.92,Head formation,True
2026-09-14T06:30:13.894112+00:00,R0C2-L3-B,0,2,3,back,mushroom,Harvest,False,0.967,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:30:18.561219+00:00,R1C2-L3-F,1,2,3,front,lettuce,Head formation,True,0.907,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.91,Head formation,True
2026-09-14T06:30:20.718324+00:00,R1C2-L3-B,1,2,3,back,mushroom,Harvest,False,0.811,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:30:23.671983+00:00,R1C2-L2-F,1,2,2,front,mushroom,Juvenile,False,0.813,log_and_continue,"healthy, confident reading (0.81) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:30:27.420169+00:00,R1C2-L2-B,1,2,2,back,cabbage,S4_5,False,0.852,log_and_continue,"healthy, confident reading (0.85) at stage 'S4_5'",S4_5,False
2026-09-14T06:30:31.968456+00:00,R1C2-L1-F,1,2,1,front,cabbage,S2_3,False,0.555,schedule_monitoring,low-confidence reading (0.56 < 0.6) -- re-check before trusting it,S6_7,True
2026-09-14T06:30:37.358898+00:00,R1C2-L1-B,1,2,1,back,lettuce,Harvest stage,False,0.828,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:30:43.497424+00:00,R1C2-L0-F,1,2,0,front,lettuce,Early Growth,False,0.952,log_and_continue,"healthy, confident reading (0.95) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:30:50.433034+00:00,R1C2-L0-B,1,2,0,back,mushroom,Intermediate,False,0.842,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:30:58.204890+00:00,R1C1-L0-F,1,1,0,front,mushroom,Juvenile,False,0.823,log_and_continue,"healthy, confident reading (0.82) at stage 'Juvenile'",Juvenile,False
2026-09-14T06:31:05.163760+00:00,R1C1-L0-B,1,1,0,back,cabbage,S4_5,False,0.723,log_and_continue,"healthy, confident reading (0.72) at stage 'S4_5'",S4_5,False
2026-09-14T06:31:11.303215+00:00,R1C1-L1-F,1,1,1,front,lettuce,Head formation,True,0.938,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.94,Head formation,True
