timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-14T06:15:19.525140+00:00,R0C0-L0-F,0,0,0,front,cabbage,S4_5,True,0.923,flag_for_treatment,disease detected at stage 'S4_5' with confidence 0.92,S2_3,False
2026-09-14T06:15:19.627830+00:00,R0C0-L0-B,0,0,0,back,lettuce,Harvest stage,False,0.628,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Leafy growth,False
2026-09-14T06:15:19.706576+00:00,R0C0-L1-F,0,0,1,front,mushroom,Juvenile,False,0.69,schedule_monitoring,healthy but marginal confidence (0.69) -- re-check sooner,Harvest,True
2026-09-14T06:15:19.774991+00:00,R0C0-L1-B,0,0,1,back,cabbage,S9,False,0.879,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:15:19.850874+00:00,R0C0-L2-F,0,0,2,front,lettuce,Head formation,True,0.657,flag_for_treatment,disease detected at stage 'Head formation' with confidence 0.66,Early Growth,False
2026-09-14T06:15:19.947524+00:00,R0C0-L2-B,0,0,2,back,mushroom,Juvenile,True,0.91,flag_for_treatment,disease detected at stage 'Juvenile' with confidence 0.91,Intermediate,False
2026-09-14T06:15:20.052823+00:00,R0C0-L3-F,0,0,3,front,cabbage,S8,True,0.554,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,S6_7,True
2026-09-14T06:15:20.120569+00:00,R0C0-L3-B,0,0,3,back,lettuce,Early Growth,True,0.929,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.93,Harvest stage,False
2026-09-14T06:15:20.254973+00:00,R0C1-L3-F,0,1,3,front,mushroom,Harvest,True,0.767,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.77,Harvest,True
2026-09-14T06:15:20.352182+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.875,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-14T06:15:20.428394+00:00,R0C1-L2-F,0,1,2,front,cabbage,S8,True,0.927,flag_for_treatment,disease detected at stage 'S8' with confidence 0.93,S2_3,False
2026-09-14T06:15:20.528531+00:00,R0C1-L2-B,0,1,2,back,lettuce,Head formation,False,0.881,schedule_monitoring,"healthy, confident, and near harvest ('Head formation') -- tighten monitoring cadence",Leafy growth,False
2026-09-14T06:15:20.615018+00:00,R0C1-L1-F,0,1,1,front,lettuce,Leafy growth,True,0.986,flag_for_treatment,disease detected at stage 'Leafy growth' with confidence 0.99,Head formation,True
2026-09-14T06:15:20.716087+00:00,R0C1-L1-B,0,1,1,back,mushroom,Harvest,True,0.989,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.99,Harvest,False
2026-09-14T06:15:20.821053+00:00,R0C1-L0-F,0,1,0,front,mushroom,Intermediate,False,0.839,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Juvenile,False
2026-09-14T06:15:20.888757+00:00,R0C1-L0-B,0,1,0,back,cabbage,S2_3,False,0.949,log_and_continue,"healthy, confident reading (0.95) at stage 'S2_3'",S4_5,False
2026-09-14T06:15:20.971841+00:00,R0C2-L0-F,0,2,0,front,lettuce,Harvest stage,False,0.553,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-14T06:15:21.044618+00:00,R0C2-L0-B,0,2,0,back,mushroom,Intermediate,False,0.839,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:15:21.134669+00:00,R0C2-L1-F,0,2,1,front,cabbage,S8,False,0.836,schedule_monitoring,"healthy, confident, and near harvest ('S8') -- tighten monitoring cadence",S6_7,True
2026-09-14T06:15:21.215572+00:00,R0C2-L1-B,0,2,1,back,lettuce,Harvest stage,False,0.821,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-14T06:15:21.304586+00:00,R0C2-L2-F,0,2,2,front,mushroom,Juvenile,True,0.579,schedule_monitoring,low-confidence reading (0.58 < 0.6) -- re-check before trusting it,Juvenile,False
2026-09-14T06:15:21.378664+00:00,R0C2-L2-B,0,2,2,back,cabbage,S4_5,False,0.876,log_and_continue,"healthy, confident reading (0.88) at stage 'S4_5'",S4_5,False
2026-09-14T06:15:21.441401+00:00,R0C2-L3-F,0,2,3,front,lettuce,Harvest stage,True,0.786,flag_for_treatment,disease detected at stage 'Harvest stage' with confidence 0.79,Head formation,True
2026-09-14T06:15:21.553935+00:00,R0C2-L3-B,0,2,3,back,mushroom,Intermediate,False,0.796,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:15:21.762733+00:00,R1C2-L3-F,1,2,3,front,lettuce,Harvest stage,False,0.88,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Head formation,True
2026-09-14T06:15:21.841109+00:00,R1C2-L3-B,1,2,3,back,mushroom,Harvest,False,0.802,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:15:21.929240+00:00,R1C2-L2-F,1,2,2,front,mushroom,Harvest,True,0.859,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.86,Juvenile,False
2026-09-14T06:15:22.040425+00:00,R1C2-L2-B,1,2,2,back,cabbage,S4_5,False,0.617,schedule_monitoring,healthy but marginal confidence (0.62) -- re-check sooner,S4_5,False
2026-09-14T06:15:22.127406+00:00,R1C2-L1-F,1,2,1,front,cabbage,S6_7,False,0.714,log_and_continue,"healthy, confident reading (0.71) at stage 'S6_7'",S6_7,True
2026-09-14T06:15:22.180400+00:00,R1C2-L1-B,1,2,1,back,lettuce,Leafy growth,False,0.87,log_and_continue,"healthy, confident reading (0.87) at stage 'Leafy growth'",Harvest stage,False
2026-09-14T06:15:22.242969+00:00,R1C2-L0-F,1,2,0,front,lettuce,Leafy growth,False,0.804,log_and_continue,"healthy, confident reading (0.80) at stage 'Leafy growth'",Early Growth,False
2026-09-14T06:15:22.295892+00:00,R1C2-L0-B,1,2,0,back,mushroom,Harvest,False,0.627,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Intermediate,False
2026-09-14T06:15:22.414538+00:00,R1C1-L0-F,1,1,0,front,mushroom,Juvenile,False,0.634,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,Juvenile,False
2026-09-14T06:15:22.493158+00:00,R1C1-L0-B,1,1,0,back,cabbage,S4_5,False,0.797,log_and_continue,"healthy, confident reading (0.80) at stage 'S4_5'",S4_5,False
2026-09-14T06:15:22.557830+00:00,R1C1-L1-F,1,1,1,front,lettuce,Early Growth,False,0.575,schedule_monitoring,low-confidence reading (0.57 < 0.6) -- re-check before trusting it,Head formation,True
2026-09-14T06:15:22.638317+00:00,R1C1-L1-B,1,1,1,back,mushroom,Intermediate,False,0.701,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,False
2026-09-14T06:15:22.728387+00:00,R1C1-L2-F,1,1,2,front,cabbage,S2_3,True,0.728,flag_for_treatment,disease detected at stage 'S2_3' with confidence 0.73,S2_3,False
2026-09-14T06:15:22.841182+00:00,R1C1-L2-B,1,1,2,back,lettuce,Early Growth,False,0.553,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,Leafy growth,False
2026-09-14T06:15:22.931182+00:00,R1C1-L3-F,1,1,3,front,mushroom,Intermediate,False,0.929,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Harvest,True
2026-09-14T06:15:23.014006+00:00,R1C1-L3-B,1,1,3,back,cabbage,S6_7,False,0.669,schedule_monitoring,healthy but marginal confidence (0.67) -- re-check sooner,S9,False
2026-09-14T06:15:23.135644+00:00,R1C0-L3-F,1,0,3,front,cabbage,S6_7,False,0.851,log_and_continue,"healthy, confident reading (0.85) at stage 'S6_7'",S6_7,True
2026-09-14T06:15:23.192210+00:00,R1C0-L3-B,1,0,3,back,lettuce,Leafy growth,False,0.731,log_and_continue,"healthy, confident reading (0.73) at stage 'Leafy growth'",Harvest stage,False
2026-09-14T06:15:23.258820+00:00,R1C0-L2-F,1,0,2,front,lettuce,Early Growth,False,0.79,log_and_continue,"healthy, confident reading (0.79) at stage 'Early Growth'",Early Growth,False
2026-09-14T06:15:23.314569+00:00,R1C0-L2-B,1,0,2,back,mushroom,Intermediate,False,0.842,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-14T06:15:23.404738+00:00,R1C0-L1-F,1,0,1,front,mushroom,Juvenile,True,0.586,schedule_monitoring,low-confidence reading (0.59 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-14T06:15:23.485055+00:00,R1C0-L1-B,1,0,1,back,cabbage,S9,False,0.626,schedule_monitoring,healthy but marginal confidence (0.63) -- re-check sooner,S9,False
2026-09-14T06:15:23.578917+00:00,R1C0-L0-F,1,0,0,front,cabbage,S6_7,True,0.702,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.70,S2_3,False
2026-09-14T06:15:23.711315+00:00,R1C0-L0-B,1,0,0,back,lettuce,Early Growth,True,0.653,flag_for_treatment,disease detected at stage 'Early Growth' with confidence 0.65,Leafy growth,False
2026-09-14T06:15:23.951611+00:00,R2C0-L0-F,2,0,0,front,cabbage,S8,True,0.691,flag_for_treatment,disease detected at stage 'S8' with confidence 0.69,S2_3,False
2026-09-14T06:15:24.065853+00:00,R2C0-L0-B,2,0,0,back,lettuce,Early Growth,False,0.779,log_and_continue,"healthy, confident reading (0.78) at stage 'Early Growth'",Leafy growth,False
2026-09-14T06:15:24.131132+00:00,R2C0-L1-F,2,0,1,front,mushroom,Intermediate,True,0.665,flag_for_treatment,disease detected at stage 'Intermediate' with confidence 0.67,Harvest,True
2026-09-14T06:15:24.241998+00:00,R2C0-L1-B,2,0,1,back,cabbage,S2_3,True,0.909,flag_for_treatment,disease detected at stage 'S2_3' with confidence 0.91,S9,False
2026-09-14T06:15:24.364507+00:00,R2C0-L2-F,2,0,2,front,lettuce,Leafy growth,False,0.551,schedule_monitoring,low-confidence reading (0.55 < 0.6) -- re-check before trusting it,Early Growth,False
2026-09-14T06:15:24.445079+00:00,R2C0-L2-B,2,0,2,back,mushroom,Harvest,False,0.874,schedule_monitoring,"healthy, confident, and near harvest ('Harvest') -- tighten monitoring cadence",Intermediate,False
