timestamp,pod_id,row,col,layer,side,crop_type,growth_stage,disease_flag,confidence,action,reason,ground_truth_stage,ground_truth_diseased
2026-09-13T18:57:33.185982+00:00,R0C0-L0-F,0,0,0,front,cabbage,S2_3,False,0.91,log_and_continue,"healthy, confident reading (0.91) at stage 'S2_3'",S2_3,False
2026-09-13T18:57:33.901210+00:00,R0C0-L0-B,0,0,0,back,lettuce,Leafy growth,False,0.808,log_and_continue,"healthy, confident reading (0.81) at stage 'Leafy growth'",Leafy growth,False
2026-09-13T18:57:34.798317+00:00,R0C0-L1-F,0,0,1,front,mushroom,Intermediate,True,0.479,schedule_monitoring,low-confidence reading (0.48 < 0.6) -- re-check before trusting it,Harvest,True
2026-09-13T18:57:35.553959+00:00,R0C0-L1-B,0,0,1,back,cabbage,S9,False,0.981,schedule_monitoring,"healthy, confident, and near harvest ('S9') -- tighten monitoring cadence",S9,False
2026-09-13T18:57:36.516628+00:00,R0C0-L2-F,0,0,2,front,lettuce,Early Growth,False,0.838,log_and_continue,"healthy, confident reading (0.84) at stage 'Early Growth'",Early Growth,False
2026-09-13T18:57:37.231842+00:00,R0C0-L2-B,0,0,2,back,mushroom,Intermediate,False,0.99,schedule_monitoring,"healthy, confident, and near harvest ('Intermediate') -- tighten monitoring cadence",Intermediate,False
2026-09-13T18:57:38.172305+00:00,R0C0-L3-F,0,0,3,front,cabbage,S6_7,True,0.845,flag_for_treatment,disease detected at stage 'S6_7' with confidence 0.84,S6_7,True
2026-09-13T18:57:38.984626+00:00,R0C0-L3-B,0,0,3,back,lettuce,Harvest stage,False,0.86,schedule_monitoring,"healthy, confident, and near harvest ('Harvest stage') -- tighten monitoring cadence",Harvest stage,False
2026-09-13T18:57:40.628181+00:00,R0C1-L3-F,0,1,3,front,mushroom,Harvest,True,0.902,flag_for_treatment,disease detected at stage 'Harvest' with confidence 0.90,Harvest,True
2026-09-13T18:57:41.464089+00:00,R0C1-L3-B,0,1,3,back,cabbage,S9,False,0.515,schedule_monitoring,low-confidence reading (0.52 < 0.6) -- re-check before trusting it,S9,False
